rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
420,screen,BIHMH gen 19 screen / mip_intensify,14999576.96,423.03999999910593,3,C4;C5;C7,942,1078513.9610239652,19711.151023965023,1058802.81,164907753.82012117,33602701.229427956,131243805.90256369,61246.688129533075,131.2281193276178,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.022721112976412,1.016083319848611,0.01608431984861103,1,1
421,screen,BIHMH gen 1 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1042,1078513.9610239652,19711.151023965023,1058802.81,164886394.00530803,33563355.307899706,131261807.84966332,61230.84774500277,131.2458312634709,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0228591442938937,1.0162204612072985,0.016221461207298504,1,1
422,screen,BIHMH gen 8 screen / add_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1041,1078513.9610239652,19711.151023965023,1058802.81,164907868.69303966,33567017.34094942,131279619.31845987,61232.03363037875,131.26366562851803,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.022998129717301,1.0163585505203003,0.01635955052030036,1,1
423,screen,user-specified station warm start rank 1: repairs=C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=corridor_ratio,14999797.2,202.80000000074506,3,C4;C5;C7,937,1078513.9610239652,19711.151023965023,1058802.81,165020358.35474265,33599353.34678619,131359839.68864538,61165.31931109003,131.34334414526273,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0236190743013642,1.016975491555723,0.016976491555723006,1,1
424,screen,BIHMH gen 13 screen / crossover_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1003,1078513.9610239652,19711.151023965023,1058802.81,165107300.36176458,33570268.800870836,131475767.0953289,61264.465564855425,131.4594228771448,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.024523690286097,1.0178742750166068,0.017875275016606795,1,1
425,screen,BIHMH gen 23 screen / crossover_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1116,1078513.9610239652,19711.151023965023,1058802.81,165113041.18653867,33563007.9474514,131488793.38097526,61239.858111997375,131.47484103846966,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0246438459335923,1.0179936559589324,0.01799465595893246,1,1
426,screen,BIHMH gen 23 screen / crossover_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1098,1078513.9610239652,19711.151023965023,1058802.81,165153368.36841124,33586509.61394736,131505685.88328242,61172.87118145912,131.48991252299535,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0247612998857027,1.0181103526250916,0.01811135262509167,1,1
427,screen,BIHMH gen 18 screen / crossover_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1119,1078513.9610239652,19711.151023965023,1058802.81,165181012.74069113,33575140.89337676,131544563.95909745,61307.88821692876,131.52997642966318,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0250735228898225,1.018420562567151,0.018421562567150995,1,1
428,screen,BIHMH gen 14 screen / crossover_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1049,1078513.9610239652,19711.151023965023,1058802.81,165248932.6591879,33572040.38974992,131615599.28138238,61292.98805561668,131.60018425755962,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0256206612186,1.0189641732141212,0.018965173214121278,1,1
429,screen,BIHMH gen 17 screen / crossover_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1161,1078513.9610239652,19711.151023965023,1058802.81,165403930.41817275,33585852.85781321,131756859.53315441,61218.02720511503,131.74149936023628,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.026721947377509,1.020058358815562,0.02005935881556209,1,1
430,screen,BIHMH gen 5 screen / crossover_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1054,1078513.9610239652,19711.151023965023,1058802.81,165504854.70347893,33576570.936390966,131867040.49336635,61243.273721611695,131.8509395104499,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.027574828070205,1.0209057405484068,0.0209067405484068,1,1
431,screen,user-specified station warm start rank 1: repairs=C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 1,14999797.2,202.80000000074506,3,C4;C5;C7,934,1078513.9610239652,19711.151023965023,1058802.81,165752878.61139417,33606647.24949581,132084939.09162392,61292.270274435476,132.07053111238173,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0292861327166283,1.0226060115348767,0.022607011534876764,1,1
432,screen,user-specified station warm start rank 1: repairs=C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=boundary_first,14999797.2,202.80000000074506,3,C4;C5;C7,292,1078418.3427477926,19615.532747792542,1058802.81,307658859.4504936,34799259.302520014,272800541.7014761,59058.446497463774,272.7833416690063,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.0537789899478893,1.0351778094105881,0.03517880941058815,1,1
433,screen,user-specified station warm start rank 3: repairs=C2+C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=boundary_first,14999955.84,44.16000000014901,4,C2;C4;C5;C7,272,1078418.3427477926,19615.532747792542,1058802.81,309209043.373424,34925154.60972947,274224913.44000864,58975.32368589536,274.2142943137707,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.059281171818979,1.0406080912420017,0.04060909124200174,1,1
434,screen,user-specified station warm start rank 1: repairs=C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=corridor_impact,14999576.96,423.03999999910593,3,C4;C5;C7,359,1078515.3612064177,19712.551206417524,1058802.81,310748195.9757501,34013100.07803503,276675332.00871825,59763.888996776914,276.66494322985363,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.063810372431051,1.0499079896927779,0.049908989692777905,1,1
435,screen,user-specified station warm start rank 3: repairs=C2+C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=corridor_impact,14999735.6,264.40000000037253,4,C2;C4;C5;C7,353,1078515.3612064177,19712.551206417524,1058802.81,314454556.41016734,34020563.4759265,280374624.74834543,59368.18589541419,280.37015650561193,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0780573549492987,1.0639687990469375,0.06396979904693756,1,1
436,screen,user-specified station warm start rank 7: repairs=C1+C4+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 1,14999830.48,169.51999999955297,4,C1;C4;C6;C7,453,1078435.93737351,19633.127373510033,1058802.81,273661830.12884617,34795750.98197563,238795230.55460316,70848.5922673897,238.7826844480177,1078704.78295037,19901.97295037,19712.0,78.87262648996693,0.995998750685371,False,78.87262648996693,0.995998750685371,False,False,False,4.059724449144919,1.0328230673203218,0.043725259473146316,2,2
437,screen,user-specified station warm start rank 5: repairs=C2+C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2,14999792.719999999,207.2800000011921,4,C2;C5;C6;C7,541,1078263.1492479101,19460.33924791002,1058802.81,273181851.7853262,34561937.825368464,238555820.98713857,64092.97281914451,238.5470840973848,1078704.78295037,19901.97295037,19712.0,251.66075208998154,0.987233119313617,False,251.66075208998154,0.987233119313617,False,False,False,4.111701349673138,1.0828512078060926,0.08694836666954942,2,2
438,screen,user-specified station warm start rank 2: repairs=C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=boundary_first,14999854.32,145.67999999970198,3,C5;C6;C7,82,1078418.3427477926,19615.532747792542,1058802.81,451259405.17526984,36047578.59669098,415150085.310227,61741.26835189907,415.1220737308612,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,4.140814098830117,1.0585150229643574,0.11506192726073072,2,2
439,screen,user-specified station warm start rank 2: repairs=C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2,14999854.32,145.67999999970198,3,C5;C6;C7,561,1078513.9610239652,19711.151023965023,1058802.81,284468429.0444556,34492001.09152774,249913413.63663855,63014.31628927791,249.88888240887485,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,4.141206503135386,1.1234728650692862,0.1286074487093125,2,2
440,screen,user-specified station warm start rank 2: repairs=C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=corridor_impact,14999634.08,365.9199999999255,3,C5;C6;C7,128,1078416.94256534,19614.13256534004,1058802.81,457305087.1153837,35082371.11523977,422161963.1651239,60752.83502003575,422.1593342411036,1078704.78295037,19901.97295037,19712.0,97.86743465995823,0.9950351341994745,False,97.86743465995823,0.9950351341994745,False,False,False,4.177547370007254,1.0773488216452043,0.15137057032992907,2,2
441,screen,BIHMH gen 10 screen / crossover_fix,14999757.120000001,242.87999999895692,3,C2;C5;C7,2255,1078168.4212120601,19365.611212060005,1058802.81,296199537.56375575,33337860.70863848,262806218.28053367,55458.5745835675,262.79652846696035,1078704.78295037,19901.97295037,19712.0,346.3887879399954,0.9824275168455765,False,346.3887879399954,0.9824275168455765,False,False,False,4.3165030259537245,1.264908916720019,0.28572599623890205,2,2
442,screen,BIHMH gen 5 screen / crossover_fix,14999757.120000001,242.87999999895692,3,C2;C5;C7,2307,1078008.7278748476,19205.917874847513,1058802.81,276696830.54625744,33328850.433193147,243311552.6998656,56427.41319866603,243.09699721440703,1078704.78295037,19901.97295037,19712.0,506.0821251524867,0.9743261908912091,False,506.0821251524867,0.9743261908912091,False,False,False,4.398541250367089,1.234751219529834,0.36065272275673865,2,2
443,screen,user-specified station warm start rank 2: repairs=C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 1,14999854.32,145.67999999970198,3,C5;C6;C7,557,1078513.9610239652,19711.151023965023,1058802.81,408537250.0241387,34490232.49407791,373984041.12575036,62976.40431040604,373.98241810553986,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,6.151758331650644,1.1126200196370242,0.13292403934106367,3,3
444,screen,user-specified station warm start rank 2: repairs=C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=corridor_ratio,14999854.32,145.67999999970198,3,C5;C6;C7,558,1078513.9610239652,19711.151023965023,1058802.81,408982754.84891427,34495107.64123735,374424687.2960048,62959.911672165435,374.4230973029326,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,6.15550516576878,1.1085402591144145,0.13664873097119223,3,3
445,screen,BIHMH gen 1 screen / remove_fix,14999977.36,22.640000000596046,3,C2;C5;C7,2589,1078007.6915899725,19204.881589972512,1058802.81,380347348.33348644,33370288.033405267,346920653.63576996,56406.66431122617,346.91524597743154,1078704.78295037,19901.97295037,19712.0,507.1184100274877,0.9742736196211704,False,507.1184100274877,0.9742736196211704,False,False,False,6.399031966592242,1.2300335048930395,0.3558743874653011,3,3
446,screen,BIHMH gen 6 screen / remove_fix,14999977.36,22.640000000596046,3,C2;C5;C7,2592,1078012.6284074376,19209.81840743751,1058802.81,382023791.110359,33382686.536255486,348584697.9255245,56406.64857907011,348.58077104461984,1078704.78295037,19901.97295037,19712.0,502.18159256249055,0.9745240669357502,False,502.18159256249055,0.9745240669357502,False,False,False,6.418194694286187,1.2428513452149026,0.37520387604377536,3,3
447,screen,flood baseline C3-C8-C9,0.0,15000000.0,0,,0,1078449.17339605,19646.363396050034,1058802.81,419713543.4033886,36443437.76235568,383235492.24958223,34613.39145069177,383.2354922495823,1078704.78295037,19901.97295037,19712.0,65.63660394996623,0.996670220984681,False,65.63660394996623,0.996670220984681,False,False,False,6.625382610599621,1.4314809323910969,0.602796675764712,3,3
448,screen,user-specified station warm start rank 6: repairs=C1+C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=corridor_ratio,14999982.16,17.83999999985099,4,C1;C5;C6;C7,531,1078513.9610239652,19711.151023965023,1058802.81,464050000.56414366,34601166.94610044,429381354.12391585,67479.49412734142,429.3798885192633,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,8.278408992687108,1.1225245719508465,0.2567911838612569,4,4
449,screen,BIHMH gen 6 screen / crossover_fix,14999536.88,463.11999999918044,3,C2;C5;C7,2264,1078193.2822659852,19390.47226598501,1058802.81,521282425.4304187,33331898.676275335,487891498.25237316,59028.50177023412,487.8869736813432,1078704.78295037,19901.97295037,19712.0,321.52773401499144,0.9836887310260252,False,321.52773401499144,0.9836887310260252,False,False,False,8.554653549330485,1.2753583803257478,0.5138277774528028,4,4
450,screen,BIHMH gen 22 screen / mip_intensify,14999664.72,335.27999999932945,4,C1;C2;C5;C7,2527,1078513.9610239652,19711.151023965023,1058802.81,495782621.0262311,33477447.49774524,462242213.9498096,62959.57867627587,462.2395867884793,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,8.58564366877431,1.2241320270878464,0.5623747825225593,4,4
