init_node,term_node,capacity,length,free_flow_time,b,power,speed,toll,link_type,edge_type,station_group,source_init_node,source_term_node,init_depth_mm,term_depth_mm,edge_depth_mm,charging_related,flood_affected,retain_in_flood_network
9166,9167,711.0,0.12,0.288,0.15,4,24.0,0.0,1,road_original,,9166,9167,19.05,19.05,19.05,False,True,True
9166,12678,360.0,0.15,0.36,0.15,4,25.0,0.0,1,road_original,,9166,12678,19.05,19.05,19.05,False,True,True
9167,9166,711.0,0.12,0.288,0.15,4,24.0,0.0,1,road_original,,9167,9166,19.05,19.05,19.05,False,True,True
9167,9168,315.0,0.2,0.48,0.15,4,24.0,0.0,1,road_original,,9167,9168,19.05,19.05,19.05,False,True,True
9167,9172,810.0,0.34,0.816,0.15,4,25.0,0.0,1,road_original,,9167,9172,19.05,19.05,19.05,False,True,True
9167,12673,360.0,0.1,0.24,0.15,4,25.0,0.0,1,road_original,,9167,12673,19.05,19.05,19.05,False,True,True
9168,9167,711.0,0.2,0.48,0.15,4,24.0,0.0,1,road_original,,9168,9167,19.05,19.05,19.05,False,True,True
9168,9169,1360.0,0.18,0.432,0.15,4,24.0,0.0,1,road_original,,9168,9169,19.05,19.05,19.05,False,True,True
9168,9171,360.0,0.1,0.24,0.15,4,22.0,0.0,1,road_original,,9168,9171,19.05,19.05,19.05,False,True,True
9168,9172,810.0,0.4,0.96,0.15,4,22.0,0.0,1,road_original,,9168,9172,19.05,19.05,19.05,False,True,True
9169,9168,2400.0,0.18,0.432,0.15,4,24.0,0.0,1,road_original,,9169,9168,19.05,19.05,19.05,False,True,True
9169,9170,2400.0,0.3,0.72,0.15,4,24.0,0.0,1,road_original,,9169,9170,19.05,19.05,19.05,False,True,True
9169,11542,1440.0,0.13,0.26,0.15,4,28.0,0.0,1,road_original,,9169,11542,19.05,19.05,19.05,False,True,True
9169,12662,630.0,0.28,0.672,0.15,4,25.0,0.0,1,road_original,,9169,12662,19.05,19.05,19.05,False,True,True
9170,9169,1360.0,0.3,0.72,0.15,4,24.0,0.0,1,road_original,,9170,9169,19.05,19.05,19.05,False,True,True
9170,12655,340.0,0.21,0.504,0.15,4,25.0,0.0,1,road_original,,9170,12655,19.05,19.05,19.05,False,True,True
9170,12663,770.0,0.12,0.288,0.15,4,25.0,0.0,1,road_original,,9170,12663,19.05,19.05,19.05,False,True,True
9171,9168,360.0,0.1,0.24,0.15,4,22.0,0.0,1,road_original,,9171,9168,19.05,19.05,19.05,False,True,True
9171,11542,1235.0,0.16,0.274,0.15,4,32.0,0.0,1,road_original,,9171,11542,19.05,19.05,19.05,False,True,True
9171,12673,1691.0,0.2,0.343,0.15,4,32.0,0.0,1,road_original,,9171,12673,19.05,19.05,19.05,False,True,True
9172,1303,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,9172,1303,19.05,19.05,19.05,False,True,True
9172,6436,630.0,0.67,1.608,0.15,4,25.0,0.0,1,road_original,,9172,6436,19.05,19.05,19.05,False,True,True
9172,9167,810.0,0.34,0.816,0.15,4,25.0,0.0,1,road_original,,9172,9167,19.05,19.05,19.05,False,True,True
9172,9168,360.0,0.4,0.96,0.15,4,22.0,0.0,1,road_original,,9172,9168,19.05,19.05,19.05,False,True,True
9183,9184,450.0,1.0,2.4,0.15,4,23.0,0.0,1,road_original,,9183,9184,63.5,63.5,63.5,False,True,True
9183,9622,2160.0,0.34,0.583,0.15,4,32.0,0.0,1,road_original,,9183,9622,63.5,63.5,63.5,False,True,True
9183,10792,1440.0,0.24,0.411,0.15,4,32.0,0.0,1,road_original,,9183,10792,63.5,88.9,76.2,False,True,True
9184,9183,450.0,1.0,2.4,0.15,4,23.0,0.0,1,road_original,,9184,9183,63.5,63.5,63.5,False,True,True
9184,12107,1440.0,0.28,0.42,0.15,4,36.0,0.0,1,road_original,,9184,12107,63.5,63.5,63.5,False,True,True
9184,12109,1440.0,0.44,0.754,0.15,4,32.0,0.0,1,road_original,,9184,12109,63.5,63.5,63.5,False,True,True
9190,8471,1440.0,0.15,0.257,0.15,4,32.0,0.0,1,road_original,,9190,8471,127.0,127.0,127.0,False,True,True
9190,9191,396.0,0.38,0.912,0.15,4,25.0,0.0,1,road_original,,9190,9191,127.0,127.0,127.0,False,True,True
9190,12120,1440.0,0.32,0.549,0.15,4,32.0,0.0,1,road_original,,9190,12120,127.0,127.0,127.0,False,True,True
9191,9190,396.0,0.38,0.912,0.15,4,25.0,0.0,1,road_original,,9191,9190,127.0,127.0,127.0,False,True,True
9191,12120,1360.0,0.48,1.152,0.15,4,22.0,0.0,1,road_original,,9191,12120,127.0,127.0,127.0,False,True,True
9191,12122,1360.0,0.15,0.36,0.15,4,22.0,0.0,1,road_original,,9191,12122,127.0,127.0,127.0,False,True,True
9194,9195,540.0,0.5,1.2,0.15,4,25.0,0.0,1,road_original,,9194,9195,127.0,127.0,127.0,False,True,True
9194,10326,648.0,0.22,0.377,0.15,4,33.0,0.0,1,road_original,,9194,10326,127.0,127.0,127.0,False,True,True
9194,12295,648.0,0.22,0.377,0.15,4,33.0,0.0,1,road_original,,9194,12295,127.0,127.0,127.0,False,True,True
9195,9194,540.0,0.5,1.2,0.15,4,25.0,0.0,1,road_original,,9195,9194,127.0,127.0,127.0,False,True,True
9195,12293,720.0,0.25,0.5,0.15,4,29.0,0.0,1,road_original,,9195,12293,127.0,127.0,127.0,False,True,True
9195,12297,450.0,0.16,0.384,0.15,4,25.0,0.0,1,road_original,,9195,12297,127.0,127.0,127.0,False,True,True
9203,7548,1620.0,0.25,0.429,0.15,4,32.0,0.0,1,road_original,,9203,7548,177.8,177.8,177.8,False,True,True
9203,7581,1440.0,0.4,0.8,0.15,4,28.0,0.0,1,road_original,,9203,7581,177.8,177.8,177.8,False,True,True
9203,9219,810.0,0.53,1.272,0.15,4,25.0,0.0,1,road_original,,9203,9219,177.8,177.8,177.8,False,True,True
9204,9205,540.0,0.75,1.5,0.15,4,27.0,0.0,1,road_original,,9204,9205,88.9,88.9,88.9,False,True,True
9204,10891,810.0,0.5,0.857,0.15,4,35.0,0.0,1,road_original,,9204,10891,88.9,88.9,88.9,False,True,True
9204,10896,720.0,0.73,1.095,0.15,4,40.0,0.0,1,road_original,,9204,10896,88.9,88.9,88.9,False,True,True
9205,9204,540.0,0.75,1.5,0.15,4,27.0,0.0,1,road_original,,9205,9204,88.9,88.9,88.9,False,True,True
9205,10891,810.0,0.2,0.3,0.15,4,36.0,0.0,1,road_original,,9205,10891,88.9,88.9,88.9,False,True,True
9205,12640,720.0,0.22,0.377,0.15,4,33.0,0.0,1,road_original,,9205,12640,88.9,88.9,88.9,False,True,True
9206,2127,450.0,0.31,0.744,0.15,4,25.0,0.0,1,road_original,,9206,2127,127.0,127.0,127.0,False,True,True
9206,2128,450.0,0.4,0.96,0.15,4,25.0,0.0,1,road_original,,9206,2128,127.0,127.0,127.0,False,True,True
9206,9207,770.0,0.37,0.888,0.15,4,25.0,0.0,1,road_original,,9206,9207,127.0,127.0,127.0,False,True,True
9207,9206,770.0,0.37,0.888,0.15,4,25.0,0.0,1,road_original,,9207,9206,127.0,127.0,127.0,False,True,True
9207,9208,450.0,0.43,1.032,0.15,4,25.0,0.0,1,road_original,,9207,9208,127.0,127.0,127.0,False,True,True
9207,10881,396.0,0.42,1.008,0.15,4,25.0,0.0,1,road_original,,9207,10881,127.0,127.0,127.0,False,True,True
9207,12584,396.0,0.42,1.008,0.15,4,25.0,0.0,1,road_original,,9207,12584,127.0,127.0,127.0,False,True,True
9208,2160,1400.0,0.51,0.765,0.15,4,36.0,0.0,1,road_original,,9208,2160,127.0,127.0,127.0,False,True,True
9208,2161,1580.0,0.42,0.63,0.15,4,36.0,0.0,1,road_original,,9208,2161,127.0,127.0,127.0,False,True,True
9208,9207,810.0,0.43,1.032,0.15,4,25.0,0.0,1,road_original,,9208,9207,127.0,127.0,127.0,False,True,True
9209,8975,450.0,0.58,1.392,0.15,4,25.0,0.0,1,road_original,,9209,8975,127.0,127.0,127.0,False,True,True
9209,9210,450.0,0.83,1.992,0.15,4,23.0,0.0,1,road_original,,9209,9210,127.0,127.0,127.0,False,True,True
9209,10876,450.0,0.25,0.6,0.15,4,25.0,0.0,1,road_original,,9209,10876,127.0,177.8,152.4,False,True,True
9210,2128,450.0,0.44,1.056,0.15,4,25.0,0.0,1,road_original,,9210,2128,127.0,127.0,127.0,False,True,True
9210,8975,990.0,0.45,0.9,0.15,4,28.0,0.0,1,road_original,,9210,8975,127.0,127.0,127.0,False,True,True
9210,9209,810.0,0.83,1.992,0.15,4,23.0,0.0,1,road_original,,9210,9209,127.0,127.0,127.0,False,True,True
9210,9211,810.0,0.39,0.936,0.15,4,22.0,0.0,1,road_original,,9210,9211,127.0,127.0,127.0,False,True,True
9211,8974,711.0,0.5,1.2,0.15,4,25.0,0.0,1,road_original,,9211,8974,127.0,127.0,127.0,False,True,True
9211,9210,450.0,0.39,0.936,0.15,4,22.0,0.0,1,road_original,,9211,9210,127.0,127.0,127.0,False,True,True
9211,10881,396.0,0.24,0.576,0.15,4,25.0,0.0,1,road_original,,9211,10881,127.0,127.0,127.0,False,True,True
9212,9214,810.0,0.4,0.96,0.15,4,25.0,0.0,1,road_original,,9212,9214,63.5,63.5,63.5,False,True,True
9212,10837,2520.0,0.49,0.98,0.15,4,28.0,0.0,1,road_original,,9212,10837,63.5,88.9,76.2,False,True,True
9212,10842,1440.0,0.52,1.04,0.15,4,28.0,0.0,1,road_original,,9212,10842,63.5,63.5,63.5,False,True,True
9213,9214,810.0,0.58,1.392,0.15,4,25.0,0.0,1,road_original,,9213,9214,88.9,63.5,76.2,False,True,True
9213,10837,360.0,0.25,0.6,0.15,4,22.0,0.0,1,road_original,,9213,10837,88.9,88.9,88.9,False,True,True
9213,12391,360.0,0.75,1.8,0.15,4,23.0,0.0,1,road_original,,9213,12391,88.9,63.5,76.2,False,True,True
9214,9212,360.0,0.4,0.96,0.15,4,25.0,0.0,1,road_original,,9214,9212,63.5,63.5,63.5,False,True,True
9214,9213,810.0,0.58,1.392,0.15,4,25.0,0.0,1,road_original,,9214,9213,63.5,88.9,76.2,False,True,True
9214,9215,360.0,0.63,1.512,0.15,4,25.0,0.0,1,road_original,,9214,9215,63.5,63.5,63.5,False,True,True
9214,9216,360.0,0.46,1.104,0.15,4,25.0,0.0,1,road_original,,9214,9216,63.5,63.5,63.5,False,True,True
9215,9214,810.0,0.63,1.512,0.15,4,25.0,0.0,1,road_original,,9215,9214,63.5,63.5,63.5,False,True,True
9215,10838,2160.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,9215,10838,63.5,63.5,63.5,False,True,True
9215,12391,3780.0,0.49,0.735,0.15,4,36.0,0.0,1,road_original,,9215,12391,63.5,63.5,63.5,False,True,True
9216,9214,810.0,0.46,1.104,0.15,4,25.0,0.0,1,road_original,,9216,9214,63.5,63.5,63.5,False,True,True
9216,10838,2160.0,0.62,0.93,0.15,4,36.0,0.0,1,road_original,,9216,10838,63.5,63.5,63.5,False,True,True
9216,10842,2160.0,0.38,0.57,0.15,4,36.0,0.0,1,road_original,,9216,10842,63.5,63.5,63.5,False,True,True
9217,9218,450.0,1.18,2.832,0.15,4,23.0,0.0,1,road_original,,9217,9218,63.5,88.9,76.2,False,True,True
9217,10444,648.0,0.62,1.24,0.15,4,29.0,0.0,1,road_original,,9217,10444,63.5,88.9,76.2,False,True,True
9217,12902,648.0,0.63,1.08,0.15,4,35.0,0.0,1,road_original,,9217,12902,63.5,63.5,63.5,False,True,True
9218,2576,1580.0,0.64,1.536,0.15,4,24.0,0.0,1,road_original,,9218,2576,88.9,63.5,76.2,False,True,True
9218,2577,405.0,0.83,1.992,0.15,4,23.0,0.0,1,road_original,,9218,2577,88.9,88.9,88.9,False,True,True
9218,9217,540.0,1.18,2.832,0.15,4,23.0,0.0,1,road_original,,9218,9217,88.9,63.5,76.2,False,True,True
9219,7554,396.0,0.5,1.2,0.15,4,22.0,0.0,1,road_original,,9219,7554,177.8,177.8,177.8,False,True,True
9219,9203,450.0,0.53,1.272,0.15,4,25.0,0.0,1,road_original,,9219,9203,177.8,177.8,177.8,False,True,True
9219,10617,711.0,0.37,0.888,0.15,4,22.0,0.0,1,road_original,,9219,10617,177.8,177.8,177.8,False,True,True
9220,9221,540.0,0.25,0.6,0.15,4,25.0,0.0,1,road_original,,9220,9221,127.0,127.0,127.0,False,True,True
9220,10635,450.0,0.19,0.456,0.15,4,25.0,0.0,1,road_original,,9220,10635,127.0,127.0,127.0,False,True,True
9221,9220,810.0,0.25,0.6,0.15,4,25.0,0.0,1,road_original,,9221,9220,127.0,127.0,127.0,False,True,True
9221,9222,810.0,0.82,1.64,0.15,4,27.0,0.0,1,road_original,,9221,9222,127.0,127.0,127.0,False,True,True
9221,10075,810.0,0.85,1.7,0.15,4,27.0,0.0,1,road_original,,9221,10075,127.0,127.0,127.0,False,True,True
9222,9221,1080.0,0.82,1.64,0.15,4,27.0,0.0,1,road_original,,9222,9221,127.0,127.0,127.0,False,True,True
9222,10641,1440.0,0.19,0.326,0.15,4,32.0,0.0,1,road_original,,9222,10641,127.0,127.0,127.0,False,True,True
9222,10642,1440.0,0.78,1.56,0.15,4,29.0,0.0,1,road_original,,9222,10642,127.0,127.0,127.0,False,True,True
9223,8361,2430.0,0.04,0.069,0.15,4,32.0,0.0,1,road_original,,9223,8361,88.9,88.9,88.9,False,True,True
9223,10075,810.0,2.0,4.0,0.15,4,29.0,0.0,1,road_original,,9223,10075,88.9,127.0,107.95,False,True,True
9223,10637,1620.0,0.76,1.303,0.15,4,34.0,0.0,1,road_original,,9223,10637,88.9,127.0,107.95,False,True,True
9224,9225,1980.0,1.23,1.64,0.15,4,44.0,0.0,1,road_original,,9224,9225,31.75,44.45,38.1,False,True,True
9224,9928,1800.0,1.62,1.944,0.15,4,50.0,0.0,1,road_original,,9224,9928,31.75,31.75,31.75,False,True,True
9224,11196,1800.0,0.5,1.0,0.15,4,28.0,0.0,1,road_original,,9224,11196,31.75,44.45,38.1,False,True,True
9224,11340,720.0,0.48,0.823,0.15,4,35.0,0.0,1,road_original,,9224,11340,31.75,31.75,31.75,False,True,True
9225,3586,540.0,0.28,0.56,0.15,4,29.0,0.0,1,road_original,,9225,3586,44.45,44.45,44.45,False,True,True
9225,9224,1440.0,1.23,1.64,0.15,4,44.0,0.0,1,road_original,,9225,9224,44.45,31.75,38.1,False,True,True
9225,9226,1440.0,0.14,0.21,0.15,4,39.0,0.0,1,road_original,,9225,9226,44.45,44.45,44.45,False,True,True
9225,10939,450.0,0.2,0.4,0.15,4,29.0,0.0,1,road_original,,9225,10939,44.45,44.45,44.45,False,True,True
9226,8868,2160.0,0.15,0.225,0.15,4,39.0,0.0,1,road_original,,9226,8868,44.45,44.45,44.45,False,True,True
9226,9225,1980.0,0.14,0.21,0.15,4,39.0,0.0,1,road_original,,9226,9225,44.45,44.45,44.45,False,True,True
9226,9227,1440.0,0.22,0.33,0.15,4,39.0,0.0,1,road_original,,9226,9227,44.45,44.45,44.45,False,True,True
9226,9730,1620.0,0.47,0.705,0.15,4,39.0,0.0,1,road_original,,9226,9730,44.45,44.45,44.45,False,True,True
9227,5858,2520.0,1.35,1.62,0.15,4,47.0,0.0,1,road_original,,9227,5858,44.45,63.5,53.975,False,True,True
9227,9015,2160.0,0.18,0.27,0.15,4,39.0,0.0,1,road_original,,9227,9015,44.45,44.45,44.45,False,True,True
9227,9226,1440.0,0.22,0.33,0.15,4,39.0,0.0,1,road_original,,9227,9226,44.45,44.45,44.45,False,True,True
9227,9729,810.0,0.47,0.705,0.15,4,37.0,0.0,1,road_original,,9227,9729,44.45,44.45,44.45,False,True,True
9228,9019,1360.0,0.81,1.215,0.15,4,38.0,0.0,1,road_original,,9228,9019,63.5,63.5,63.5,False,True,True
9228,9020,1440.0,0.2,0.3,0.15,4,38.0,0.0,1,road_original,,9228,9020,63.5,63.5,63.5,False,True,True
9228,10941,720.0,0.83,1.245,0.15,4,36.0,0.0,1,road_original,,9228,10941,63.5,63.5,63.5,False,True,True
9229,2493,1458.0,0.33,0.66,0.15,4,28.0,0.0,1,road_original,,9229,2493,127.0,127.0,127.0,False,True,True
9229,4306,620.0,0.12,0.24,0.15,4,30.0,0.0,1,road_original,,9229,4306,127.0,127.0,127.0,False,True,True
9229,9230,1296.0,0.27,0.54,0.15,4,28.0,0.0,1,road_original,,9229,9230,127.0,127.0,127.0,False,True,True
9229,9332,1458.0,0.18,0.36,0.15,4,28.0,0.0,1,road_original,,9229,9332,127.0,127.0,127.0,False,True,True
9230,2479,2187.0,0.21,0.36,0.15,4,32.0,0.0,1,road_original,,9230,2479,127.0,127.0,127.0,False,True,True
9230,7484,2187.0,0.1,0.15,0.15,4,36.0,0.0,1,road_original,,9230,7484,127.0,127.0,127.0,False,True,True
9230,9229,1458.0,0.27,0.54,0.15,4,28.0,0.0,1,road_original,,9230,9229,127.0,127.0,127.0,False,True,True
9230,9918,2187.0,0.09,0.154,0.15,4,32.0,0.0,1,road_original,,9230,9918,127.0,127.0,127.0,False,True,True
9231,4086,7600.0,0.16,0.186,0.15,4,42.0,0.0,1,road_original,,9231,4086,127.0,127.0,127.0,False,True,True
9232,122,100000.0,0.25,0.0,0.15,4,25.0,0.0,3,road_original,,9232,122,127.0,127.0,127.0,False,True,True
9232,2500,1385.099976,0.62,1.24,0.15,4,28.0,0.0,1,road_original,,9232,2500,127.0,127.0,127.0,False,True,True
9232,2549,1368.0,0.18,0.36,0.15,4,28.0,0.0,1,road_original,,9232,2549,127.0,127.0,127.0,False,True,True
9232,9233,810.0,0.07,0.168,0.15,4,25.0,0.0,1,road_original,,9232,9233,127.0,127.0,127.0,False,True,True
9233,2550,648.0,0.18,0.36,0.15,4,28.0,0.0,1,road_original,,9233,2550,127.0,127.0,127.0,False,True,True
9233,9232,810.0,0.07,0.168,0.15,4,25.0,0.0,1,road_original,,9233,9232,127.0,127.0,127.0,False,True,True
9233,9234,720.0,0.09,0.216,0.15,4,25.0,0.0,1,road_original,,9233,9234,127.0,127.0,127.0,False,True,True
9233,9236,729.0,0.24,0.48,0.15,4,28.0,0.0,1,road_original,,9233,9236,127.0,127.0,127.0,False,True,True
9234,2551,1330.0,0.18,0.36,0.15,4,28.0,0.0,1,road_original,,9234,2551,127.0,127.0,127.0,False,True,True
9234,4365,1501.0,0.26,0.52,0.15,4,28.0,0.0,1,road_original,,9234,4365,127.0,127.0,127.0,False,True,True
9234,9233,810.0,0.09,0.216,0.15,4,25.0,0.0,1,road_original,,9234,9233,127.0,127.0,127.0,False,True,True
9234,9235,810.0,0.09,0.216,0.15,4,25.0,0.0,1,road_original,,9234,9235,127.0,127.0,127.0,False,True,True
9235,2552,810.0,0.18,0.36,0.15,4,28.0,0.0,1,road_original,,9235,2552,127.0,127.0,127.0,False,True,True
9235,9234,720.0,0.09,0.216,0.15,4,25.0,0.0,1,road_original,,9235,9234,127.0,127.0,127.0,False,True,True
9235,9237,2502.600098,0.21,0.42,0.15,4,28.0,0.0,1,road_original,,9235,9237,127.0,127.0,127.0,False,True,True
9236,4555,1162.800049,0.24,0.48,0.15,4,28.0,0.0,1,road_original,,9236,4555,127.0,127.0,127.0,False,True,True
9236,9233,729.0,0.24,0.48,0.15,4,28.0,0.0,1,road_original,,9236,9233,127.0,127.0,127.0,False,True,True
9237,123,100000.0,0.25,0.0,0.15,4,25.0,0.0,3,road_original,,9237,123,127.0,127.0,127.0,False,True,True
9237,4365,1458.0,0.09,0.18,0.15,4,28.0,0.0,1,road_original,,9237,4365,127.0,127.0,127.0,False,True,True
9237,9235,2240.699951,0.21,0.42,0.15,4,28.0,0.0,1,road_original,,9237,9235,127.0,127.0,127.0,False,True,True
9237,9238,810.0,0.24,0.48,0.15,4,28.0,0.0,1,road_original,,9237,9238,127.0,127.0,127.0,False,True,True
9238,4556,1296.0,0.09,0.18,0.15,4,28.0,0.0,1,road_original,,9238,4556,127.0,127.0,127.0,False,True,True
9238,9237,900.0,0.24,0.48,0.15,4,28.0,0.0,1,road_original,,9238,9237,127.0,127.0,127.0,False,True,True
9239,7848,450.0,0.6,1.2,0.15,4,29.0,0.0,1,road_original,,9239,7848,31.75,31.75,31.75,False,True,True
9239,7849,810.0,0.53,0.909,0.15,4,33.0,0.0,1,road_original,,9239,7849,31.75,31.75,31.75,False,True,True
9239,9240,810.0,0.75,1.286,0.15,4,32.0,0.0,1,road_original,,9239,9240,31.75,31.75,31.75,False,True,True
9239,11341,810.0,0.8,1.2,0.15,4,40.0,0.0,1,road_original,,9239,11341,31.75,44.45,38.1,False,True,True
9240,7843,810.0,0.5,0.857,0.15,4,35.0,0.0,1,road_original,,9240,7843,31.75,31.75,31.75,False,True,True
9240,8987,1080.0,1.02,1.749,0.15,4,32.0,0.0,1,road_original,,9240,8987,31.75,31.75,31.75,False,True,True
9240,9239,810.0,0.75,1.286,0.15,4,32.0,0.0,1,road_original,,9240,9239,31.75,31.75,31.75,False,True,True
9240,9241,810.0,0.95,1.629,0.15,4,32.0,0.0,1,road_original,,9240,9241,31.75,31.75,31.75,False,True,True
9241,3582,790.0,0.5,0.857,0.15,4,35.0,0.0,1,road_original,,9241,3582,31.75,31.75,31.75,False,True,True
9241,7861,790.0,1.27,1.693,0.15,4,45.0,0.0,1,road_original,,9241,7861,31.75,31.75,31.75,False,True,True
9241,9240,810.0,0.95,1.629,0.15,4,32.0,0.0,1,road_original,,9241,9240,31.75,31.75,31.75,False,True,True
9241,9245,810.0,0.55,1.1,0.15,4,29.0,0.0,1,road_original,,9241,9245,31.75,,31.75,False,True,True
9242,7829,1620.0,0.36,0.54,0.15,4,38.0,0.0,1,road_original,,9242,7829,44.45,44.45,44.45,False,True,True
9242,7830,1620.0,0.6,0.9,0.15,4,40.0,0.0,1,road_original,,9242,7830,44.45,44.45,44.45,False,True,True
9242,11341,810.0,1.4,2.1,0.15,4,38.0,0.0,1,road_original,,9242,11341,44.45,44.45,44.45,False,True,True
9245,9241,450.0,0.55,1.1,0.15,4,29.0,0.0,1,road_original,,9245,9241,,31.75,31.75,False,True,True
9246,11219,1800.0,1.85,2.467,0.15,4,43.0,0.0,1,road_original,,9246,11219,19.05,19.05,19.05,False,True,True
9246,11223,720.0,0.15,0.257,0.15,4,35.0,0.0,1,road_original,,9246,11223,19.05,31.75,25.4,False,True,True
9247,6339,1440.0,0.75,1.0,0.15,4,45.0,0.0,1,road_original,,9247,6339,44.45,44.45,44.45,False,True,True
9247,6343,2160.0,0.76,0.912,0.15,4,47.0,0.0,1,road_original,,9247,6343,44.45,44.45,44.45,False,True,True
9247,9248,1440.0,0.75,1.0,0.15,4,45.0,0.0,1,road_original,,9247,9248,44.45,44.45,44.45,False,True,True
9247,11212,1620.0,1.0,1.2,0.15,4,47.0,0.0,1,road_original,,9247,11212,44.45,31.75,38.1,False,True,True
9248,2907,1440.0,1.51,2.013,0.15,4,45.0,0.0,1,road_original,,9248,2907,44.45,31.75,38.1,False,True,True
9248,6348,810.0,0.2,0.343,0.15,4,32.0,0.0,1,road_original,,9248,6348,44.45,31.75,38.1,False,True,True
9248,6349,990.0,0.58,0.994,0.15,4,32.0,0.0,1,road_original,,9248,6349,44.45,44.45,44.45,False,True,True
9248,9247,1440.0,0.75,1.0,0.15,4,45.0,0.0,1,road_original,,9248,9247,44.45,44.45,44.45,False,True,True
9257,6783,1980.0,0.25,0.5,0.15,4,28.0,0.0,1,road_original,,9257,6783,177.8,177.8,177.8,False,True,True
9257,6788,1980.0,0.26,0.52,0.15,4,28.0,0.0,1,road_original,,9257,6788,177.8,228.6,203.2,False,True,True
9257,9052,810.0,0.11,0.264,0.15,4,22.0,0.0,1,road_original,,9257,9052,177.8,177.8,177.8,False,True,True
9257,11952,450.0,0.26,0.624,0.15,4,22.0,0.0,1,road_original,,9257,11952,177.8,177.8,177.8,False,True,True
9320,7279,870.0,0.32,0.48,0.15,4,40.0,0.0,1,road_original,,9320,7279,19.05,19.05,19.05,False,True,True
9320,10287,520.0,1.09,1.635,0.15,4,40.0,0.0,1,road_original,,9320,10287,19.05,19.05,19.05,False,True,True
9320,11413,1620.0,1.26,2.52,0.15,4,30.0,0.0,1,road_original,,9320,11413,19.05,19.05,19.05,False,True,True
9320,11439,1440.0,1.05,1.8,0.15,4,34.0,0.0,1,road_original,,9320,11439,19.05,,19.05,False,True,True
9321,3568,1030.0,1.26,1.512,0.15,4,47.0,0.0,1,road_original,,9321,3568,19.05,,19.05,False,True,True
9321,3571,510.0,0.76,1.013,0.15,4,43.0,0.0,1,road_original,,9321,3571,19.05,,19.05,False,True,True
9321,7279,870.0,1.01,1.515,0.15,4,40.0,0.0,1,road_original,,9321,7279,19.05,19.05,19.05,False,True,True
9324,7920,1980.0,1.17,1.404,0.15,4,47.0,0.0,1,road_original,,9324,7920,31.75,31.75,31.75,False,True,True
9324,7922,810.0,1.24,1.488,0.15,4,48.0,0.0,1,road_original,,9324,7922,31.75,31.75,31.75,False,True,True
9324,11413,1620.0,0.46,0.92,0.15,4,28.0,0.0,1,road_original,,9324,11413,31.75,19.05,25.4,False,True,True
9325,4557,2121.389893,0.15,0.3,0.15,4,28.0,0.0,1,road_original,,9325,4557,127.0,127.0,127.0,False,True,True
9326,2498,2187.0,0.09,0.154,0.15,4,32.0,0.0,1,road_original,,9326,2498,127.0,127.0,127.0,False,True,True
9326,9327,567.0,0.08,0.16,0.15,4,28.0,0.0,1,road_original,,9326,9327,127.0,127.0,127.0,False,True,True
9326,10365,1944.0,0.1,0.171,0.15,4,32.0,0.0,1,road_original,,9326,10365,127.0,127.0,127.0,False,True,True
9327,2495,1162.800049,0.09,0.216,0.15,4,24.0,0.0,1,road_original,,9327,2495,127.0,127.0,127.0,False,True,True
9327,2497,1162.800049,0.09,0.216,0.15,4,24.0,0.0,1,road_original,,9327,2497,127.0,127.0,127.0,False,True,True
9327,9326,639.900024,0.08,0.16,0.15,4,28.0,0.0,1,road_original,,9327,9326,127.0,127.0,127.0,False,True,True
9327,9328,639.900024,0.07,0.168,0.15,4,25.0,0.0,1,road_original,,9327,9328,127.0,127.0,127.0,False,True,True
9328,2496,1385.099976,0.09,0.18,0.15,4,28.0,0.0,1,road_original,,9328,2496,127.0,127.0,127.0,False,True,True
9328,9327,567.0,0.07,0.168,0.15,4,25.0,0.0,1,road_original,,9328,9327,127.0,127.0,127.0,False,True,True
9328,9329,1385.099976,0.03,0.06,0.15,4,28.0,0.0,1,road_original,,9328,9329,127.0,127.0,127.0,False,True,True
9329,2492,1470.599976,0.1,0.2,0.15,4,28.0,0.0,1,road_original,,9329,2492,127.0,127.0,127.0,False,True,True
9329,2494,2187.0,0.06,0.12,0.15,4,28.0,0.0,1,road_original,,9329,2494,127.0,127.0,127.0,False,True,True
9329,9328,1385.099976,0.03,0.06,0.15,4,28.0,0.0,1,road_original,,9329,9328,127.0,127.0,127.0,False,True,True
9330,2518,2688.840088,0.15,0.3,0.15,4,28.0,0.0,1,road_original,,9330,2518,127.0,127.0,127.0,False,True,True
9330,4339,1316.699951,0.08,0.16,0.15,4,28.0,0.0,1,road_original,,9330,4339,127.0,127.0,127.0,False,True,True
9330,4344,1470.599976,0.08,0.16,0.15,4,28.0,0.0,1,road_original,,9330,4344,127.0,127.0,127.0,False,True,True
9332,2479,2844.0,0.21,0.42,0.15,4,28.0,0.0,1,road_original,,9332,2479,127.0,127.0,127.0,False,True,True
9332,9229,1458.0,0.18,0.36,0.15,4,28.0,0.0,1,road_original,,9332,9229,127.0,127.0,127.0,False,True,True
9332,9333,567.0,0.12,0.24,0.15,4,28.0,0.0,1,road_original,,9332,9333,127.0,127.0,127.0,False,True,True
9332,10354,1458.0,0.09,0.18,0.15,4,28.0,0.0,1,road_original,,9332,10354,127.0,127.0,127.0,False,True,True
