node,x,y,zipcode,level2,dcfc,rainfall_class_in,rainfall_estimate_in,rainfall_estimate_mm,node_type,charging_group,retain_in_flood_network,flood_affected_node
6491,580000.0,1843700.0,60517,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6492,555000.0,1842900.0,60565,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6493,534600.0,1842400.0,60564,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6495,519400.0,1855200.0,60504,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6496,519300.0,1861600.0,60502,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6497,519200.0,1867900.0,60502,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6498,691700.0,1911400.0,60614,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6500,525800.0,1973500.0,60192,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6503,517600.0,1951600.0,60120,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6504,517906.0,1949400.0,60120,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6510,503900.0,1841800.0,60538,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6511,513400.0,1842000.0,60503,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6512,691600.0,1910900.0,60610,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6513,459300.0,1753000.0,60541,0,0,,,,road_node,,True,False
6514,482800.0,1867800.0,60542,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6515,482800.0,1867600.0,60542,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6524,692500.0,1911000.0,60614,0,0,,,,road_node,,True,False
6543,692000.0,1912200.0,60614,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6550,655600.0,1873600.0,60804,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6556,645000.0,1870300.0,60534,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6562,475200.0,1750900.0,60447,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6563,645000.0,1869300.0,60638,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6564,495600.0,1751300.0,60447,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6567,595400.0,1852200.0,60561,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6583,582300.0,1972500.0,60008,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6587,581700.0,1972900.0,60008,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6589,591800.0,1977600.0,60004,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6594,688800.0,1908200.0,60610,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6604,501000.0,1748700.0,60447,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6605,516900.0,1749300.0,60447,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6618,595400.0,1850000.0,60561,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6619,675400.0,1956900.0,60202,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6620,579500.0,1765900.0,60433,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6621,579500.0,1764600.0,60433,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6622,580100.0,1765300.0,60433,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6623,578900.0,1765100.0,60433,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6624,690100.0,1908300.0,60610,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6625,519100.0,1959400.0,60120,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6626,691400.0,1908300.0,60610,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6629,691700.0,1908300.0,60610,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6630,524600.0,1949700.0,60120,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6631,525500.0,1949700.0,60120,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6632,594900.0,1849500.0,60561,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6633,592800.0,1850000.0,60561,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6634,589600.0,1849900.0,60561,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6635,613101.0,1893820.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6636,613204.0,1894450.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6637,613500.0,1894700.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6638,613400.0,1894200.0,60162,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6639,459400.0,1745000.0,60541,0,0,,,,road_node,,True,False
6640,475300.0,1745500.0,60447,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6641,480600.0,1745600.0,60447,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6642,495700.0,1746000.0,60447,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6643,501100.0,1746200.0,60447,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6644,564100.0,1765600.0,60436,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6645,563800.0,1765400.0,60436,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6646,563100.0,1764900.0,60436,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6647,563800.0,1764900.0,60436,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6648,563500.0,1763800.0,60436,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6649,472500.0,1765600.0,60541,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6650,480300.0,1769100.0,60447,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6651,480500.0,1769400.0,60447,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6652,518600.0,1966100.0,60120,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6653,494900.0,1776100.0,60447,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6654,504000.0,1783500.0,60586,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6655,510700.0,1783700.0,60586,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6656,692700.0,1908000.0,60611,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6657,515700.0,1789000.0,60586,0,0,0.25-0.5,0.375,9.525,road_node,,True,True
6658,692872.0,1908082.0,60611,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6659,510900.0,1775700.0,60586,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6660,692900.0,1907200.0,60611,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6661,516300.0,1770500.0,60404,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6662,511200.0,1765100.0,60447,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6663,514000.0,1759700.0,60447,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6664,694672.0,1906782.0,60611,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6665,516800.0,1754500.0,60447,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6666,514300.0,1749200.0,60447,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6667,516900.0,1746200.0,60447,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6668,517900.0,1746600.0,60447,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6669,517928.0,1746890.0,60447,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6670,516900.0,1747000.0,60447,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6671,694500.0,1906700.0,60611,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6672,643800.0,1904400.0,60301,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6673,643800.0,1902300.0,60301,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6675,646700.0,1904500.0,60302,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6676,656700.0,1734200.0,60449,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6677,657800.0,1734200.0,60449,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6678,657100.0,1733200.0,60449,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6679,657300.0,1733000.0,60449,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6682,641100.0,1697500.0,60468,0,0,,,,road_node,,True,False
6683,641300.0,1697500.0,60468,0,0,,,,road_node,,True,False
6684,647700.0,1936700.0,60656,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6685,570500.0,1769500.0,60432,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6686,570600.0,1770600.0,60432,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6687,570600.0,1771900.0,60432,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6688,660700.0,1763100.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6689,662900.0,1763100.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6690,661900.0,1762100.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6691,661800.0,1764200.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6692,660600.0,1771000.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6693,662900.0,1771000.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6694,661900.0,1770000.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6695,661600.0,1772100.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6696,608400.0,1859700.0,60527,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6697,611100.0,1859700.0,60527,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6698,649300.0,1904500.0,60302,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6699,649400.0,1902300.0,60302,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6700,587900.0,1870600.0,60515,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6702,651900.0,1904600.0,60302,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6703,517500.0,1725200.0,60410,0,0,0.25-0.5,0.375,9.525,road_node,,True,True
6704,654600.0,1904600.0,60644,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6705,520800.0,1749400.0,60404,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6706,654700.0,1902100.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6707,657200.0,1904700.0,60644,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6708,676500.0,1884600.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6713,511500.0,1968100.0,60123,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6718,665300.0,1904900.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6721,666600.0,1905000.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6722,667900.0,1905000.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6723,694600.0,1834000.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6724,668000.0,1903000.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6725,670600.0,1905100.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6726,670700.0,1903100.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6727,680000.0,1855400.0,60636,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6728,682600.0,1855500.0,60636,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6729,671700.0,1905500.0,60622,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6730,687900.0,1855700.0,60621,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6731,691400.0,1855100.0,60620,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6732,671900.0,1903200.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6733,698500.0,1855300.0,60619,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6734,511000.0,1965800.0,60123,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
6735,703700.0,1855400.0,60619,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6736,706400.0,1855400.0,60649,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6737,709300.0,1855600.0,60649,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6738,698100.0,1867200.0,60637,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6739,605000.0,1975300.0,60070,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6740,703400.0,1867300.0,60637,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6741,703800.0,1867400.0,60637,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6742,664300.0,1870400.0,60632,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6743,678600.0,1905300.0,60622,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6744,692900.0,1859500.0,60621,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6745,692900.0,1864800.0,60621,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6746,692900.0,1865100.0,60621,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6747,693800.0,1865300.0,60637,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6748,694200.0,1864700.0,60637,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6749,617400.0,1855900.0,60527,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6750,678700.0,1903400.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6753,587500.0,1869800.0,60515,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6754,597700.0,1863100.0,60559,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6755,582600.0,1846500.0,60517,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6756,582740.0,1843104.0,60517,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6757,601100.0,1863200.0,60559,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6758,603000.0,1863200.0,60514,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6759,681300.0,1905400.0,60622,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6760,578100.0,1846300.0,60517,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6761,681300.0,1903500.0,60622,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6763,684700.0,1905500.0,60642,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6765,643900.0,1900400.0,60301,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6773,643900.0,1899100.0,60301,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6779,644000.0,1897800.0,60304,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6781,646800.0,1899800.0,60301,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6783,646800.0,1899100.0,60304,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6786,649500.0,1899900.0,60304,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6788,649500.0,1899200.0,60304,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6802,649500.0,1897900.0,60304,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6806,652100.0,1900000.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6808,626600.0,1981000.0,60026,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6809,626600.0,1981200.0,60026,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6810,626000.0,1981500.0,60026,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6811,625900.0,1981000.0,60026,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
6814,514300.0,1868500.0,60502,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6815,514627.0,1868550.0,60502,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6816,514900.0,1869100.0,60502,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6817,513000.0,1869100.0,60502,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6818,514500.0,1869500.0,60502,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6819,514300.0,1869700.0,60502,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6831,652100.0,1899300.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6835,654700.0,1900100.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6838,654800.0,1899300.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6847,654800.0,1898000.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6856,568486.0,1765800.0,60433,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6857,568943.0,1765840.0,60433,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6858,569600.0,1765900.0,60433,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6859,571000.0,1766000.0,60433,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6860,568500.0,1765400.0,60433,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6861,569200.0,1765100.0,60433,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6862,568100.0,1764700.0,60433,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6863,568700.0,1764500.0,60433,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6864,568900.0,1764500.0,60433,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
6865,657400.0,1900200.0,60644,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6866,657500.0,1899400.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6867,582100.0,1964200.0,60008,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6868,581800.0,1964300.0,60173,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6869,581800.0,1963500.0,60173,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6870,582100.0,1963400.0,60173,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6871,607700.0,1972400.0,60056,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6877,607700.0,1972200.0,60056,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6879,725300.0,1828600.0,46394,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6880,725300.0,1826600.0,46394,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6881,595200.0,1966900.0,60005,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6882,662800.0,1900000.0,60624,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6883,662800.0,1899500.0,60624,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6884,665400.0,1901300.0,60624,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6885,665400.0,1900100.0,60624,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6886,665500.0,1899600.0,60624,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6887,665500.0,1898300.0,60624,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6888,666700.0,1901300.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6889,666700.0,1900100.0,60624,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6890,666800.0,1899700.0,60624,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6891,666800.0,1898300.0,60624,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6892,667800.0,1901200.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6893,668100.0,1900000.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6894,668100.0,1899700.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6895,669400.0,1898400.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6896,670700.0,1901000.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6897,670700.0,1900400.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6901,670700.0,1899800.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6903,670800.0,1898400.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6904,672100.0,1900500.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6905,672100.0,1899800.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6906,672103.0,1898466.0,60612,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6907,673400.0,1898500.0,60612,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6908,644500.0,1883100.0,60402,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6909,647200.0,1883100.0,60402,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6910,611900.0,1966900.0,60056,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6911,600500.0,1956100.0,60005,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
6912,676800.0,1899000.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6913,678800.0,1900700.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6914,678800.0,1900000.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6915,678800.0,1899000.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6916,680800.0,1899100.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6917,681500.0,1901500.0,60607,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6918,682600.0,1901500.0,60607,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6919,681500.0,1900800.0,60607,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6920,682300.0,1901000.0,60607,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6924,681500.0,1899600.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6927,681500.0,1899100.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6929,684100.0,1899200.0,60607,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6933,685500.0,1899200.0,60607,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
6940,644100.0,1893700.0,60130,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6944,644200.0,1891000.0,60130,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6950,646900.0,1893800.0,60304,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6954,649600.0,1893900.0,60304,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6955,649700.0,1891200.0,60304,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6964,652300.0,1893900.0,60304,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6967,655000.0,1894000.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6968,655000.0,1891300.0,60804,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6973,657600.0,1894100.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6978,657700.0,1891500.0,60804,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
6983,601500.0,1955600.0,60005,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
6986,663000.0,1894200.0,60623,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6996,665600.0,1894300.0,60623,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
6999,665700.0,1891600.0,60623,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
7002,667100.0,1894400.0,60623,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
7003,622200.0,1957400.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
7004,668200.0,1894400.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7005,668300.0,1891700.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7006,669600.0,1894400.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7007,670900.0,1894500.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7008,670900.0,1893100.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7009,671000.0,1891800.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7010,671000.0,1891300.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7011,672200.0,1894500.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7012,671900.0,1893100.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7013,576600.0,1851600.0,60517,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
7014,672000.0,1891800.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7015,672600.0,1890700.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7016,673600.0,1894500.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7017,673600.0,1894000.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7018,675300.0,1897700.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7019,593900.0,1977600.0,60004,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
7020,676900.0,1894600.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7021,679000.0,1894600.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7022,681600.0,1894700.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7023,681700.0,1892000.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7024,684200.0,1894800.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7025,685200.0,1894800.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7029,684300.0,1893400.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7030,683500.0,1892100.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7032,687000.0,1892200.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7035,644300.0,1888400.0,60546,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
7036,644400.0,1885700.0,60402,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
7037,647100.0,1888500.0,60402,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
7040,649700.0,1888500.0,60402,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
7041,649800.0,1885900.0,60402,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
7042,652400.0,1888600.0,60804,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
7043,655100.0,1888700.0,60804,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
7044,655200.0,1886000.0,60804,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
7045,660500.0,1886100.0,60804,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
7046,663100.0,1888900.0,60623,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
7047,663100.0,1887500.0,60623,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
7048,665700.0,1889000.0,60623,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
7049,572100.0,1858900.0,60532,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
7050,575300.0,1856600.0,60517,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
7051,577200.0,1854300.0,60517,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
7052,665800.0,1886300.0,60623,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
7054,577100.0,1854100.0,60517,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
7055,668400.0,1890100.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7056,668400.0,1889100.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7059,668500.0,1886400.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7060,671000.0,1889100.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7067,671100.0,1886500.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
7068,593500.0,1842400.0,60561,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
7072,672700.0,1889200.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
