rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,charging_entries_period,average_wait_min_per_charging_session,average_service_min_per_charging_session,average_station_delay_min_per_charging_session,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
821,focus_c84b206a5b,BIHMH gen 78 focus / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3831,238006.1707597375,10115.77075973751,227890.4,6056218.362262973,6029002.290339526,0.001268165157560025,27216.07065528181,359.145392415,3.531063419838152e-06,75.7800913782379,75.78009490930131,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4980633724765381,0.0,0,0
822,focus_c84b206a5b,BIHMH gen 73 focus / swap_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3832,238006.1707597375,10115.77075973751,227890.4,6056408.875693867,6029191.245161213,0.0012124268101175427,27217.629320227374,359.1453924150001,3.3758662528421296e-06,75.78443130568365,75.78443468154991,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4980591657148648,0.0,0,0
823,focus_c84b206a5b,BIHMH gen 76 focus / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3828,238006.1707597375,10115.77075973751,227890.4,6056414.5067642005,6029182.012929877,0.0012082410616332422,27232.492626081897,359.1453924150001,3.364211506400433e-06,75.82581651114202,75.82581987535353,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4980606256861341,0.0,0,0
824,focus_1392cdb628,BIHMH gen 1 focus / add_fix,44999696.4,303.6000000014901,4,C1;C4;C5;C7,3422,235533.58653284246,9804.416532842466,225729.16999999998,6056457.279793692,6031635.817865892,0.0023342091392668973,24821.459593590724,332.3756783774999,7.022803686062099e-06,74.67892871932534,74.67893574212903,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4141951398878999,0.0,0,0
825,focus_c84b206a5b,BIHMH gen 71 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3826,238006.1707597375,10115.77075973751,227890.4,6056797.607158157,6029571.043349129,0.0012117763388818346,27226.562597251163,359.145392415,3.3740550887580417e-06,75.80930501202226,75.80930838607735,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.49805916888493373,0.0,0,0
826,focus_c84b206a5b,BIHMH gen 75 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3830,238006.1707597375,10115.77075973751,227890.4,6056844.473790942,6029623.326355675,0.0012044092360226205,27221.14623085656,359.14539241500023,3.3535422184419947e-06,75.79422374825275,75.79422710179496,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.49806091092594446,0.0,0,0
827,focus_c84b206a5b,BIHMH gen 79 focus / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3827,238006.1707597375,10115.77075973751,227890.4,6057029.84585827,6029799.0046761725,0.0012324733378448176,27230.83994962421,359.14539241500006,3.4316835573395544e-06,75.82121481920169,75.82121825088524,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.49806360628127605,0.0,0,0
828,focus_c84b206a5b,BIHMH gen 76 focus / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3828,238006.1707597375,10115.77075973751,227890.4,6057384.015958104,6030156.483318949,0.0012024368700060063,27227.531436717774,359.14539241500006,3.348050386837666e-06,75.81200263668089,75.81200598473127,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4980642159823544,0.0,0,0
829,focus_c84b206a5b,BIHMH gen 79 focus / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3829,238006.1707597375,10115.77075973751,227890.4,6057395.972970762,6030177.927176084,0.0012165735416429,27218.04457810437,359.14539241499995,3.387412360944684e-06,75.78558754459351,75.78559093200587,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4980635965317711,0.0,0,0
830,focus_c84b206a5b,BIHMH gen 75 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3828,238006.1707597375,10115.77075973751,227890.4,6057619.30545337,6030393.108494841,0.0012061193086822582,27226.195752410407,359.145392415,3.358303723658975e-06,75.8082835737733,75.80828693207702,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.49806417315563517,0.0,0,0
831,focus_c84b206a5b,BIHMH gen 79 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3828,238006.1707597375,10115.77075973751,227890.4,6057638.446732343,6030419.718667617,0.0012676474712797264,27218.726797078634,359.14539241499995,3.529621980545788e-06,75.78748710668918,75.78749063631116,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4980631956277213,0.0,0,0
832,focus_c84b206a5b,BIHMH gen 78 focus / swap_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3831,238006.1707597375,10115.77075973751,227890.4,6057696.48992449,6030485.6805427065,0.001214218606708226,27210.80816756565,359.1453924150001,3.3808553091645142e-06,75.76543857236231,75.76544195321762,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.49806074215876656,0.0,0,0
833,focus_1392cdb628,BIHMH gen 3 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3515,235533.58653284246,9804.416532842466,225729.16999999998,6057872.857256407,6032580.9268692285,6.874291580852424e-05,25291.93031843537,332.37567837749975,2.0682294247309106e-07,76.09440751470916,76.09440772153211,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4888441271539178,0.0,0,0
834,focus_c84b206a5b,BIHMH gen 77 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3828,238006.1707597375,10115.77075973751,227890.4,6058132.167149101,6030911.080705088,0.0011962996157187263,27221.085247714047,359.14539241499995,3.3309618917131402e-06,75.79405394754312,75.79405727850501,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4980608262038677,0.0,0,0
835,focus_c84b206a5b,BIHMH gen 76 focus / add_fix,44999348.32,651.679999999702,3,C4;C5;C7,3829,238006.1707597375,10115.77075973751,227890.4,6058141.648509829,6030914.968835702,0.0012098476044887945,27226.678464279186,359.14539241500006,3.3686847445081242e-06,75.80962763074568,75.80963099943042,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.49806089710081974,0.0,0,0
836,focus_c84b206a5b,BIHMH gen 79 focus / mip_intensify,44999568.56,431.4399999976158,3,C4;C5;C7,3827,238006.1707597375,10115.77075973751,227890.4,6058285.691795004,6031060.312599168,0.0011961098978708375,27225.377999726024,359.1453924149997,3.3304336436779576e-06,75.80600663328725,75.8060099637209,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4980630261056223,0.0,0,0
837,focus_c84b206a5b,BIHMH gen 74 focus / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3828,238006.1707597375,10115.77075973751,227890.4,6058477.75307403,6031262.836581485,0.0012062188925431297,27214.91528632561,359.1453924150002,3.3585810037326553e-06,75.77687438316957,75.77687774175057,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.49806280705906386,0.0,0,0
838,focus_c84b206a5b,BIHMH gen 79 focus / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3835,238006.1707597375,10115.77075973751,227890.4,6058876.978434397,6031649.709917514,0.0012132360670658554,27227.267303647262,359.145392415,3.378119537905517e-06,75.81126718781788,75.81127056593742,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.49806177537766033,0.0,0,0
839,focus_c84b206a5b,BIHMH gen 77 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3828,238006.1707597375,10115.77075973751,227890.4,6059483.84280741,6032252.809725549,0.001193656768350747,27231.031888204983,359.1453924149996,3.323603180105546e-06,75.82174925061823,75.8217525742214,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4980611390329136,0.0,0,0
840,focus_c84b206a5b,BIHMH gen 78 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3832,238006.1707597375,10115.77075973751,227890.4,6060583.437395645,6033367.237576566,0.0012059148418715833,27216.1986131648,359.14539241499983,3.3577344087937626e-06,75.78044766258877,75.78045102032318,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.49806353460852887,0.0,0,0
841,focus_5acf00d6cc,BIHMH gen 69 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3889,240464.6645526525,10261.924552652512,230202.74,6061219.908433349,6034258.31259986,0.15893917109314512,26961.43689431818,356.08019663749997,0.00044635779409813635,75.7173163487261,75.7177627065202,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5982303603676686,0.0,0,0
842,focus_c84b206a5b,BIHMH gen 74 focus / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3831,238006.1707597375,10115.77075973751,227890.4,6061644.756247004,6034416.092451033,0.0012171401293774571,27228.662578830736,359.1453924150003,3.388989960843004e-06,75.8151521748257,75.81515556381567,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4980636514359682,0.0,0,0
843,focus_1392cdb628,BIHMH gen 1 focus / station_prune_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3409,235533.58653284246,9804.416532842466,225729.16999999998,6061692.49830542,6036395.005523368,7.02523588710095e-05,25297.49271180032,332.37567837750015,2.113643188754005e-07,76.11114277461769,76.11114298598201,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48884399216292007,0.0,0,0
844,focus_c84b206a5b,BIHMH gen 79 focus / mip_intensify,44999568.56,431.4399999976158,3,C4;C5;C7,3829,238006.1707597375,10115.77075973751,227890.4,6062059.602656643,6034836.131066212,0.0012572321617822144,27223.470333197944,359.1453924149998,3.500621721270636e-06,75.80069495014061,75.80069845076233,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.49806103232519083,0.0,0,0
845,focus_1392cdb628,BIHMH gen 1 focus / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3410,235533.58653284246,9804.416532842466,225729.16999999998,6062198.119299208,6036907.755032903,6.969528161060833e-05,25290.36419660956,332.37567837750004,2.0968827187003436e-07,76.08969561210101,76.08969582178928,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48884391954675044,0.0,0,0
846,focus_1392cdb628,BIHMH gen 3 focus / add_fix,44999916.64,83.35999999940395,4,C1;C4;C5;C7,3464,235533.58653284246,9804.416532842466,225729.16999999998,6062362.836611922,6037531.331982942,0.0022406429357820154,24831.502388336394,332.37567837750004,6.7412963148199306e-06,74.70914391074575,74.70915065204207,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4133038694685454,0.0,0,0
847,focus_5acf00d6cc,BIHMH gen 64 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3842,240464.6645526525,10261.924552652512,230202.74,6062589.969750025,6035640.21423254,0.13730594253037462,26949.618211543057,356.08019663749985,0.0003856039842343609,75.6841252786056,75.68451088258983,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5939159299539593,0.0,0,0
848,focus_c84b206a5b,BIHMH gen 75 focus / mip_intensify,44999568.56,431.4399999976158,3,C4;C5;C7,3827,238006.1707597375,10115.77075973751,227890.4,6063053.535021912,6035823.924084696,0.001261214675684803,27229.609676001135,359.14539241500006,3.5117105838502387e-06,75.81778926050302,75.81779277221361,0.0,238062.99787695,10172.59787695,10075.49602496623,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4980605861650565,0.0,0,0
849,focus_5acf00d6cc,BIHMH gen 61 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3844,240464.6645526525,10261.924552652512,230202.74,6063241.142506541,6036301.244115863,0.12204756272118644,26939.776343114463,356.0801966375002,0.00034275301989184853,75.65648580715632,75.65682856017621,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5905273928059613,0.0,0,0
850,focus_5acf00d6cc,BIHMH gen 63 focus / station_prune_fix,44999765.68,234.32000000029802,2,C4;C5,3843,240464.6645526525,10261.924552652512,230202.74,6064999.556083219,6038033.204949126,0.1677854790123988,26966.18334861454,356.08019663750014,0.00047120137709654554,75.73064608270504,75.73111728408213,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.599698106410482,0.0,0,0
851,focus_1392cdb628,BIHMH gen 2 focus / station_prune_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3429,235533.58653284246,9804.416532842466,225729.16999999998,6065830.399293799,6040540.656479096,6.737081217445302e-05,25289.742747331955,332.37567837749975,2.0269477148064905e-07,76.08782589262991,76.08782609532469,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48884386442307065,0.0,0,0
852,focus_5acf00d6cc,BIHMH gen 65 focus / station_prune_fix,44999765.68,234.32000000029802,2,C4;C5,3843,240464.6645526525,10261.924552652512,230202.74,6068445.689050562,6041495.11775868,0.1389751941840835,26950.432316687802,356.08019663749997,0.00039029183733451007,75.68641157577244,75.68680186760977,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5943937244479778,0.0,0,0
853,focus_5acf00d6cc,BIHMH gen 64 focus / station_prune_fix,44999765.68,234.32000000029802,2,C4;C5,3843,240464.6645526525,10261.924552652512,230202.74,6069327.69682829,6042382.216056406,0.13053181292365876,26945.35024007087,356.08019663749974,0.00036657981588497055,75.67213929479499,75.67250587461088,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5924537025058815,0.0,0,0
854,focus_5acf00d6cc,BIHMH gen 63 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3841,240464.6645526525,10261.924552652512,230202.74,6069531.488810727,6042599.403326282,0.1117605646948856,26931.973723880426,356.08019663750036,0.0003138634660120147,75.63457327366602,75.63488713713204,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5877268634245908,0.0,0,0
855,focus_5acf00d6cc,BIHMH gen 60 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3840,240464.6645526525,10261.924552652512,230202.74,6070488.026453021,6043540.654525857,0.13372254600550149,26947.23820461793,356.0801966375,0.0003755405306676881,75.67744137158799,75.67781691211866,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5928966567949296,0.0,0,0
856,focus_5acf00d6cc,BIHMH gen 60 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3840,240464.6645526525,10261.924552652512,230202.74,6070510.716063859,6043561.570352756,0.13632255905559265,26949.009388543516,356.0801966374999,0.0003828422932330972,75.68241548680787,75.6827983291011,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5937020258851271,0.0,0,0
857,focus_5acf00d6cc,BIHMH gen 65 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3843,240464.6645526525,10261.924552652512,230202.74,6070975.828115407,6044025.1936995,0.1390430385442759,26950.495372869453,356.0801966375,0.000390482368458771,75.68658865998617,75.68697914235463,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5944079627894905,0.0,0,0
858,focus_5acf00d6cc,BIHMH gen 64 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3848,240464.6645526525,10261.924552652512,230202.74,6072585.589717917,6045638.816155676,0.13275707597042397,26946.640805165665,356.0801966374999,0.0003728291469844771,75.67576366117922,75.6761364903262,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5927877179073827,0.0,0,0
859,focus_5acf00d6cc,BIHMH gen 61 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3843,240464.6645526525,10261.924552652512,230202.74,6072832.17829173,6045873.765489398,0.1527066517065109,26958.260095680467,356.0801966375002,0.0004288546601258217,75.70839476682481,75.70882362148494,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5970473897846353,0.0,0,0
860,focus_5acf00d6cc,BIHMH gen 69 focus / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3796,240467.716155055,10264.976155055012,230202.74,6076758.758638817,6049529.306879919,0.012053937465254835,27229.43970495995,359.13179903999986,3.3564105148796014e-05,75.82018573055167,75.82021929465682,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48909035804802786,0.0,0,0
861,focus_5acf00d6cc,BIHMH gen 65 focus / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3794,240467.716155055,10264.976155055012,230202.74,6076788.915691237,6049559.4736050395,0.01205393660139842,27229.43003226115,359.1317990400002,3.3564102743393795e-05,75.82015879698898,75.82019236109173,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4890901951398028,0.0,0,0
862,focus_5acf00d6cc,BIHMH gen 67 focus / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3797,240467.716155055,10264.976155055012,230202.74,6076842.520457088,6049617.474890336,0.012053788639957659,27225.03351296292,359.13179904000003,3.356369074578971e-05,75.80791671954006,75.80795028323081,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48909035841574555,0.0,0,0
863,focus_5acf00d6cc,BIHMH gen 69 focus / crossover_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3797,240467.716155055,10264.976155055012,230202.74,6076913.721973302,6049684.276522011,0.01205444938182327,27229.433396842,359.1317990400001,3.356553057692517e-05,75.82016816564101,75.82020173117158,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48909019701506634,0.0,0,0
864,focus_5acf00d6cc,BIHMH gen 67 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3845,240464.6645526525,10261.924552652512,230202.74,6076974.828322053,6050024.67417487,0.138047776167374,26950.016099406435,356.0801966375002,0.00038768731727002097,75.68524268942235,75.68563037673962,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5941649082160336,0.0,0,0
865,focus_5acf00d6cc,BIHMH gen 63 focus / mip_intensify,44999348.32,651.679999999702,3,C4;C5;C7,3794,240467.716155055,10264.976155055012,230202.74,6076982.21323008,6049754.966513284,0.012054246127621586,27227.23466255008,359.13179904,3.3564964617012344e-05,75.81404580527696,75.81407937024157,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4890903596368431,0.0,0,0
866,focus_5acf00d6cc,BIHMH gen 67 focus / crossover_fix,44999348.32,651.679999999702,3,C4;C5;C7,3794,240467.716155055,10264.976155055012,230202.74,6077088.524120629,6049861.296736093,0.012054257620834648,27227.215330277362,359.1317990400002,3.3564996619784264e-05,75.81399197469781,75.81402553969443,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4890901963518484,0.0,0,0
867,focus_5acf00d6cc,BIHMH gen 68 focus / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3797,240467.716155055,10264.976155055012,230202.74,6077153.517327213,6049928.471548598,0.01205378867401237,27225.03372482564,359.13179904000003,3.3563690840614814e-05,75.80791730947034,75.80795087316118,0.0,240522.18695173,10319.44695173,10220.943361734397,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4890903599544519,0.0,0,0
